제목,날짜,작성일,작성자,댓글
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-10 18:55:00,용풍,"부동산 투기는 민주당, 성추행도 민주당, 음주운전도 민주당 . . . 이것만 해도 당신은 할 말이 없을 것 같은데?"
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-10 19:53:00,김종철-가을바람,"@용풍 공무원들, 특히 주택공사와 토지공사, 그 후속인 LH 임직원들과 그 가족들의 부동산 투기. 언제부터일까? 이승만 때 또는 박정희 때 부터 최소 50년 이상된 우리사회의 병리이지. 그게 지금 드러났을 뿐. 이번에 걸리는 사람들은 억울하겠지. 선배들에게서 배운 게 그거고, 그들은 그렇게 해서 한 밑천씩 챙겼는데, 왜 하필 우리 때....? 라고 생각하겠지. 이건 정권과 무관하게 우리 사회가 털고 가야 할 문제이지. 국방부의 군납비리, LH와 지자체 주택토지 기관의 투기, 금융마피아, 검찰의 권한 분리. 김영삼 정부 들어설 때 부터 언제나 제기됐던 이슈였지."
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-10 18:53:00,겨울모자,집값 임기초 가격으로 잡겠다고 거짓말한 문제인에게 가서 아는게 뭐가 있냐고 따져봐라
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-10 18:44:00,ks****,"벌써 머릿속 열어봤구나 무슨 한시간씩이나, 씩씩 허컥 대겠지 한대 쥐여박힐라"
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-10 18:43:00,hbg****,요 놈도 유축새 닮아가네. 주디로 뭘 못해?
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-10 18:43:00,Edgar,"시민사회에서 이석기 석방 때쓰며 아스팔트 뒹굴던 습관이 아직 남아 있어서.
하여간 그래도 민주당에서 합리적이고 이성적인 젊은 정치인으로 보고 있는데 쓸데없는 입질하지 마시고 본인 정치 캐리어를 좀 더 다듬길 기대 합니다.
정치 저격수 그런것 하지 마시고.
미래 본인의 정치인 모델이 추미애나 정청래같은 류는 아니잖아?"
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-10 18:29:00,arbgdhfmjtbhdxt,"ㅎㅎ 새인물 안철수가 본인 자신도 모르는 새정치를 말한다는 대목이 정말 웃김.
내 생각엔 새인물에 글자 하나가 빠진 것 같음. 이 당, 저 당 옮겨 다녔으니 철새인물 아닐까.
그런데 윤석열은 자기 자신도 정의 내리기가 헷갈리는 공정을 부르짖고 다닐 거 같음요.
아마도 조만간 요래 얘기하며 다닐 듯.
""공정은 나의 전부다. 세상은 공정해야 한다. 누구든 공정해야 할 의무가 있다. 불공정한 것들은 모조리 잡아 쳐넣어야 한다. 국힘당/나경원/한동훈/내식구는 빼고"""
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-10 18:28:00,포악디에지,"ㅋㅋㅋㅋㅋㅋㅋㅋ
그건 아니지, 잘못 봤네, 1시간씩이나?? 너무 많이 줬네, 딱 10분이면 땡이지.. 그리고 윤석열처, 윤석열 장모 사건만 봐도 윤석열이가 얼마나 얼빠진 놈인지 알 수 있다. 검찰은 이미 정치집단이 된 지 오래됐고, 그런 집단에 수사권을 주는 건 헌법 유린이지. 당연히 수사권을 걷어 들여야 합니다. 수사권을 안준다니까 길길이 날뛴 건데,, 거기에 동조한 것이 ,, 적의 적은 우리편 아이가 하면서 달라드는 한심한 것들,,에고 토착 왜구 쉨이들!!"
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-10 18:25:00,stefanet,"주제 넘네요, 한심한 분."
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-10 18:21:00,무당산신선,박대감....마이 교만해지셨네....우리를 실망시키지 마시게 ! 그래도 자네는 그러면 안되지.
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-10 18:18:00,-,"박의원님 그래도 전직 검찰 총장씩이나 한사람한테 말씀이 지나치십니다.

는 개뿔~~~~~~~ 1시간은 무슨.... 컵라면이지. 3분 컷당하고 바닥 벅벅기어 다니고 있을 텐데. ㅎㅎ

그나 저나 쥴리하고 장모는 우짤겨? 이제~~, 윤총장님~~~"
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-10 18:17:00,마기,"민주당 이제 수사까지 우덜끼리 해먹으니 답이없다
그냥 비리 있건말건 그냥 내사로 수사종결 때려버리면 무죄되는거아니냐?
아니면 꼬리자르기 하던가 ㅋㅋㅋ
드루킹, 비트코인, 울산시장건만봐도 민주당의 꼬리자르기 클라스를 볼수가있음"
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-10 18:15:00,마기,"어...박용진씨
민주당 의원분들이나 하나하나붙잡고 비리저질렀는지 토론해보시죠 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
아마 열명중에 서너명은 해먹었을거같은데??"
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-10 18:01:00,산소리,"주관없는 기회주의자야
금태섭이 똥이나 받아 처먹고 철들어라~~!"
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-10 17:58:00,파피케찰로,"우리나라 사람들 생각을 바꿀 필요가 있다. 노무현,이명박,박근혜,문재인 정권 모두 대통령을 바꾸면 세상이 바뀌고 금방이라도 잘 살거라는 착각!! 이 생각 버리지 못하는 한 항상 이렇게 욕하면서 헐뜯고 할것이다. 사회는 대통령 하나만 바뀐다고 변화는 세상이 아니다. 좌파, 우파가 중요한게 아니라는 거다"
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-10 17:54:00,자유영혼,ㅋㅋㅋ 용진이 니 코다. 감히 부족한 니가 누굴 해보려고... 가방끈 길게 메고 와라 ㅋㅋㅋ
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-10 17:44:00,민 철,이런 병신 쌔기가 국개의원 문 재앙은 아는게 많아 나라 꼴 이 모양 만들었냐 인간부터 되라 쓰레기 국개의원 중 한 명
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-10 17:40:00,sc****,"한시간이고 두시간이고 잘 떠벌리는 것들아, 니들은 정치적 밑천이 두둑해서 4년만에 나라를 말아쳐먹었냐. 이 ㅂㅅ ㅅ ㄲ 야"
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-10 18:00:00,파피케찰로,이 댓글은 작성자 또는 관리자에 의해 삭제된 댓글입니다.
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-10 18:00:00,파피케찰로,"@삭제된 댓글입니다 대통령 바꾼다고 세상이 달라지는건 아냐, 사회는 대통령 하나로 움직이는 세상이 아니지"
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-10 17:38:00,kimjg****,경향신문은 기사 거리도 아닌 기사를 싣는 이유를 모르겠다. 사실 이런걸 기사라고 해야 하는지 아리송하다. 역시 우리 언론은 이념에 젖어 헤어나지를 못한다. 결국 우파를 공격하기 위하여 기사도 아닌 기사를 쓰고 따라서 신문의 공정성과 믿음성을 스스로 훼손한다.
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-10 17:29:00,주윤발,또 개가 짓고 있네
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-10 17:26:00,kimjg****,추측만으로 그렇게 말하는 건 경거망동의 다름아니다. 공인이 이런 말을 할 수 있다는 사실에 놀랐다. 윤석열에게 한 말 박용진 스스로에게 말해야 하지 않을지 걱정스럽다.
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-10 17:21:00,blueeye****,충청출신인데 윤석열 토론은 개뿔 친가가 충청도 공주고 외가가 강원도사람이다 충청100프로 강원도70프로 경상도100프로 나온다 지지율
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-10 17:24:00,zes****,@blueeye**** 반기문도 충청도여...충청도 반기문 지지율이 100%가 나왔간디? 이게 뭔개소리여.....
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-10 17:19:00,창공,"말을 해도 똑바로 하라
상대방을 무시하는 이런 발언 어디서 배운 버르장머리냐
넌 10분이면 밑천 다 드러나~그리고 요즘 민주당은 수구꼴통 국민의 짐과 뭐가 다르나!!!"
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-10 17:16:00,서울촌놈,"박용진도 틀렸군.
상대방을 높이진 못할망정 깎아내리는 저 심보를 보니 인간성이 제로군."
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-10 17:13:00,ms****,"더부러 국개 180 중 그나마 제일 괜찮은 용진씨!
대통령은 토론 순으로 뽑는거 아니잖아요!!!
그리고 토론 주제를 법치와 정의 등 법에 대해서 한다면
용진씨가 먼저 밑천 떨어질게 자명한데 그딴식으로 깔보는건 아니올시다!!!
배구 선수에게 박태환이 한강 먼저 건너기 제안하는거랑 뭐가 다름???"
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-10 17:12:00,123456 7 8 90123 54,국회에서 쩔쩔매던 박범계.. ㅋㅋㅋㅋㅋㅋㅋ
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-10 17:11:00,123456 7 8 90123 54,쓰레기 민주당이 조폭조직이지 민주주의 조직이냐?
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-10 17:09:00,오늘하루,"글쎄....당신 정도 되시는 양반에게
1시간이나 대면 할 수 있는 기회가 쥐어질까?
말을 하려면 듣는 사람으로 하여금 ""그럴지도 모르겠네""라는
생각이 들수 있게 급수를 맞추던지요"
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-10 17:06:00,로보트,"문재인 대선 토론하는 꼬라지로도 당선됐는데, 토론 가지고 대통령 되네 마네 할 건 없다."
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-10 17:06:00,G인더스트리,"ㅋㅋㅋㅋㅋ 지들이 엄청똑똑한줄아나보네
그리 똑똑해서 나라가 이모냥인가요?
잔머리를 똑똑으로 착각하지말고 머리 좋고 박식하다고 정치 잘하는거면 분야별 박사님들 모셔서 정치하면 되지~~ 댁은 윤석열 1/10도 깜이 안된다~~^^"
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-10 17:05:00,Byung Shin,"좋은 통치자는 인재를 널리 중용하여 그들의 지혜를 펴는 것이다 .
뭣도 모르는 대가리로 두뇌를 알파에서 감마까지 다 힘으로 지배하는 당신들은 참회하고 물러 나거라 ."
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-10 17:00:00,Byung Shin,그대들의 검은달님은 20분 정돈 견디실가 4년을 개인공부 했는데 ..
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-10 16:59:00,hank****,난 석열이가 가산을 탕진하고 비리가 있는 가족들이 정당한 심판을 받도록 대선에 끝까지 포기하지 않고 출마하기를 학수고대한다.
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-10 16:55:00,이종재,"아직두 난 박의원이 괜찮은 의원님이라구 생각하구 있는사람으로써 지도자는 큰 귀와 현명한 판단력이
필요하지 실력이 출중하게 뛰어날 필요가 없다고 생각합니다 3류4류가 아닌 최고의 실력자들을 옆에 두고
조언을 듣고 실행하면 되는거 아니겠수 어설픈 지식보다는 말이요 !"
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-10 16:51:00,WoodenTone,"너무 오만한 발언 아니냐?
타인의 밑천을 그렇게 쉽게 판단해서 안되고 스스로의 밑천을 그렇게 과신해도 안된다.
그게 너의 한계다, 박용진."
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-10 16:50:00,절영,대통령을 아무나 하나 대가리에 든게 있어야하지
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-10 16:44:00,blueeye****,박용진이 밑천드러나지 행정해봤어 법알아 검찰 말단부터 들어가 법abc부터 배웠는데 박용진이 법을알아 뒤늦게 공부해서 그게 맞는지 틀린지도 모르는데 그러다 한방에 훅간다
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-10 16:44:00,CASSANDRA,"보수는 가치이고, 보수의 가치는 따뜻함이다..
보수 궤멸의 하수인 권은희가 후궁으로 있는 국민의당 안철수와 함께 할 수 없고,
적폐청산이란 미명하에 마녀사냥한 사냥개 무리의 윤석렬과도 같이 할 수 없다..."
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-10 16:40:00,소현맘,"윤석열이 인기급상승이니 윤석열을 공격하는 박용진
인지도 높이려하나본데
실망이다
더불어민주당이 작금의 하는일 벌어지고있는일에나 신경쓰시죠
박용진에게도 몹쓸병이"
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-10 16:39:00,sactives,"1시간이나 버틸 정도면 그쪽 지지자들한텐 넘쳐요.
10분도 못 갔던 닭도 당선됐던 판에..."
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-10 16:36:00,좋은친구들,"문재인 대통령이 머리에 든것이 많은대도 경재를 거덜 내는 이유가 먼가 ?
정치는 혼자 하는것이 아니다 개인이 가지고 있는 독선으로 하는것도 아니고
42% 에 180석 얻고 48% 국민은 안중에도 없이 혼자 독선으로 하는것이 아니라는 이야기다

대통은 마음과 귀가 열려 있어 전문가의 이야기를 듣고 국민에 이야기를 들어야 한다
지지하는 42% 국민보다 지지하지않는 48%의 국민의 소리를 귀담아 들으면 맹목적으로 지지 하는
42%의 국민에 귀막히고 눈먼 대통령은 되지 않는다

그런 면에서 윤석열 전총장은 자신은 몰라도 전문가들과 그일을 잘하는 사람을 이끌고 가는 리더쉽이
있어 보인다 국민은 그것을 보는것이지 당신이 보는것을 국민이 보고자 하는것이 아니다
국민은 다양한 성격에 대통령을 뽑아 보았다 항상 국민에 최선을 다하는 그런 대통령을 선출하고자
가장 선명한 선택을 하려고 국민은 늘 노력한다 그것이 한걸은더 발전 하는 민주주의 길임을 알고
있기 때문이다

정치인들이야 자신에게 득이 되는 지도자을 속여 좋은 대통령이 될 거라고
감언 이설로 국민의 눈을 멀게 한다 그것이 정치인들에 속성이다
이명박 이를 좋은 지도자로 내세우던 자들 박근혜를 좋은 지도자로 내세우던 자들
문재인이를 뽑았던 현 국민들 모든 지도자들이 국민에게 실망을 준 것이 사실이지 않는가 ?

그러나 지금 국민은 현 대통령에 문재를 그래로 않고 갈 지도자 보다
그 매듬을 풀고갈 지도자가 필요함을 느낀다

잘하고 못하고는 지도자가 많이 알고 작게 알고가 아니라 얼마나 여지것 삶을 살면서
아랫 사람에게 귀를 열고 지냈는 가가 가장 핵심적 문제이다

100을 알아도 자신에게 득이 되는 한가지만 밀고 독선으로 나가면 한 가지만 아는 것이고
하나만 알아도 열 사람에게 소리를 귀담아 듣고 마음을 열면 열을 아는 것 아니겠나 ?
퀴즈 백일장 으로 대통령을 뽑을게 아니라면
머리에 든것의 함량을 저울질 하기보다 지도자로서 어떤 결정을 내릴 것 인지에 대한 판단력을
더 살펴 보아야 할 것이다

국민은 많이 아는 똑똑한 지도자 보다
한개라도 국민과 소통하는 그런 지도자를 원한다."
